,client_id,visit_id,process_step,date_time
68948,8013243,631417454_40953857406_825527,start,2017-05-01 12:29:52
68946,8013243,106910574_28821082112_739895,start,2017-05-01 12:44:52
126498,2410363,821315999_18990184036_286216,start,2017-05-01 12:51:11
70234,2182722,918873941_90539729956_600408,start,2017-05-01 12:53:11
134973,2766627,113392289_37899775097_423210,step_3,2017-05-01 12:53:46
45528,5640323,20049075_6697654600_552243,start,2017-05-01 12:53:46
28502,8983259,651019451_21530887673_306434,start,2017-05-01 12:55:01
68944,8013243,839475047_8730670194_137233,start,2017-05-01 12:55:46
62723,6277287,673354747_80655768392_502792,start,2017-05-01 13:00:11
68940,8013243,518656786_13358665966_755542,start,2017-05-01 13:02:12
68938,8013243,152826534_61783655881_898121,start,2017-05-01 13:07:46
134845,7787381,611843080_86497469588_615645,step_1,2017-05-01 13:10:56
118795,6356072,313501073_75765957977_850947,confirm,2017-05-01 13:20:56
111006,3828289,118691763_79106436532_436115,start,2017-05-01 13:24:01
141637,6308747,399366330_20057919128_121297,start,2017-05-01 13:28:54
141463,5680470,791693968_46854913840_519228,step_1,2017-05-01 13:41:41
54487,1830056,478597941_21977578491_544004,confirm,2017-05-01 13:44:32
13439,987596,669567983_23009082573_613854,step_1,2017-05-01 13:49:30
52720,7203853,725330653_40103522424_622882,start,2017-05-01 13:49:46
142082,9873188,715349706_25563628896_731629,step_3,2017-05-01 13:54:50
12089,7294595,641736874_50933762219_267361,step_1,2017-05-01 13:55:51
101479,7205421,615955121_8753166853_412920,step_3,2017-05-01 13:56:45
125753,3871715,884423511_21173129780_677724,start,2017-05-01 13:59:13
133557,2665020,261040335_89250880218_46828,step_1,2017-05-01 14:05:37
36637,3521874,917204618_45416163219_246735,step_1,2017-05-01 14:10:29
142230,8350451,243398082_89073802475_775771,confirm,2017-05-01 14:11:13
62601,609799,528239977_36945304818_458570,start,2017-05-01 14:12:28
126519,7707583,990923061_48934037495_507361,confirm,2017-05-01 14:14:32
29019,6128401,533762991_71098083872_342923,confirm,2017-05-01 14:14:53
101464,8768226,435450709_55533122415_289066,start,2017-05-01 14:16:05
61357,9884605,453588514_30151786679_464162,start,2017-05-01 14:17:07
45902,5033521,264064385_79735370624_418526,start,2017-05-01 14:22:11
52683,9470581,632495995_78590093832_682461,start,2017-05-01 14:22:46
102262,5354732,52054004_13571174291_949915,step_1,2017-05-01 14:34:41
94386,42082,829148934_9921404344_147548,confirm,2017-05-01 14:42:51
126065,2789495,960708038_29654842054_584909,confirm,2017-05-01 14:45:51
45680,6663933,222402886_2347820329_766426,step_3,2017-05-01 14:46:01
117155,2583349,211384227_80227750175_91741,confirm,2017-05-01 14:46:24
30216,7493843,935281973_20085601650_935585,confirm,2017-05-01 14:50:12
12784,6747431,640664643_31200253738_417403,confirm,2017-05-01 14:56:31
45832,7522380,466813361_8301896673_803192,step_1,2017-05-01 14:56:43
10017,3827180,945809792_26672654568_578050,step_1,2017-05-01 14:58:25
142902,5429189,13718740_49654903587_527639,start,2017-05-01 15:04:08
117902,2158246,309936970_52796628407_945176,confirm,2017-05-01 15:11:57
101784,6486127,89493689_99768376102_661419,start,2017-05-01 15:14:02
61299,336203,589579658_6257147767_975521,confirm,2017-05-01 15:16:21
38060,3100272,596725313_6898937304_166069,start,2017-05-01 15:17:06
29298,3616576,431409366_3382879936_361239,confirm,2017-05-01 15:23:05
69935,2367906,125159452_4808162735_267959,confirm,2017-05-01 15:23:28
93091,4974798,711298247_39025357070_566064,confirm,2017-05-01 15:23:54
45775,6559121,108237565_57237624831_283658,step_2,2017-05-01 15:25:30
69922,5001483,644362558_22521585961_207419,confirm,2017-05-01 15:35:32
37923,7233735,841907671_86283093194_213108,step_1,2017-05-01 15:44:38
11517,1260052,805141555_77355742242_706960,confirm,2017-05-01 15:45:38
124658,7367695,623791990_62665567761_155273,confirm,2017-05-01 15:52:48
62691,2589483,660738534_63854654013_356136,confirm,2017-05-01 15:56:10
14002,5454052,391892562_53542926894_432024,step_2,2017-05-01 16:04:59
21313,8350976,96345977_39222718139_866325,confirm,2017-05-01 16:05:53
126958,8593839,360480019_50263804395_500193,confirm,2017-05-01 16:09:01
78248,2938090,536365404_99051459078_315327,start,2017-05-01 16:10:16
68934,8013243,565155145_26048556609_257553,confirm,2017-05-01 16:11:22
53897,7395796,351854051_8006931141_214592,start,2017-05-01 16:12:11
13538,3402314,742820715_96114791879_856940,step_1,2017-05-01 16:13:12
94714,3342556,400813653_72233884203_714598,start,2017-05-01 16:13:19
10190,9004679,499863196_77818331101_402739,start,2017-05-01 16:15:03
93818,3984491,939408235_21785768285_246885,start,2017-05-01 16:19:37
28528,3086399,271567425_17813636971_423595,step_1,2017-05-01 16:21:03
133657,1028416,715972887_89016187890_569432,confirm,2017-05-01 16:22:01
70280,7064013,191058010_96249639425_572757,confirm,2017-05-01 16:23:30
126218,221775,483912775_5023686571_376161,start,2017-05-01 16:24:07
143176,7763377,762938279_86286075555_108795,step_2,2017-05-01 16:31:56
29011,1123411,827145980_48111021234_696619,start,2017-05-01 16:35:07
77044,8552526,658847754_88991831770_207418,confirm,2017-05-01 16:37:48
46226,9212543,302523599_96406765554_589070,confirm,2017-05-01 16:47:28
126637,297220,123847228_72665145057_13588,step_3,2017-05-01 16:55:26
13478,1281539,411742472_48859202484_843425,start,2017-05-01 16:57:04
29143,1172182,795880713_77408413831_56006,step_1,2017-05-01 17:01:41
70720,2601028,445255411_18660743841_9163,start,2017-05-01 17:21:26
62954,8742930,828149258_62903958900_492870,confirm,2017-05-01 17:43:01
102659,3153355,193082317_27380251112_873375,confirm,2017-05-01 17:45:57
60693,9094270,123290161_33236705171_185134,start,2017-05-01 18:04:03
11807,126090,582738125_32696032326_930690,start,2017-05-01 18:11:39
142845,4318855,925668619_99156589272_586805,start,2017-05-01 18:17:59
37071,7705023,397558846_16308238006_979874,confirm,2017-05-01 18:18:10
87143,4250732,204939507_56114369658_193856,step_1,2017-05-01 18:20:31
21942,6288323,757909878_68483492690_126160,start,2017-05-01 18:22:43
101651,1517963,746941406_11371765927_963881,start,2017-05-01 18:35:28
70443,3184555,438200741_48524721167_680504,start,2017-05-01 18:35:44
69749,2759368,743285391_65524831792_189459,start,2017-05-01 18:38:01
52698,2028457,727044929_64390217919_750620,step_1,2017-05-01 18:47:58
117231,7894096,370718337_14170046633_855216,confirm,2017-05-01 18:58:01
11523,6435836,608519015_97487273032_540627,confirm,2017-05-01 19:05:26
134713,2089991,814994251_76675965934_47742,step_1,2017-05-01 19:06:57
12432,5794987,540916515_66266454966_325328,confirm,2017-05-01 19:10:47
94031,9390816,957237934_62730944201_460781,confirm,2017-05-01 19:11:09
52661,3614480,333128900_77741234871_833932,step_1,2017-05-01 19:11:40
11870,9552319,2517626_89332909722_745456,confirm,2017-05-01 19:12:03
102043,4924256,900376052_27813220941_951745,confirm,2017-05-01 19:14:29
117264,3709112,617104687_1189988914_449286,start,2017-05-01 19:20:40
53350,2821847,182055425_88226378713_978704,start,2017-05-01 19:24:33
36849,8743361,313678771_67943318208_214984,confirm,2017-05-01 19:34:27
76869,3813163,403924337_51394045698_825423,confirm,2017-05-01 19:42:11
21963,5269746,10043239_12589390657_342180,start,2017-05-01 19:45:14
12169,3728532,794112415_56052140976_361363,confirm,2017-05-01 19:53:24
124846,9328539,86526909_25119643913_353716,step_1,2017-05-01 19:54:33
125396,3323243,148957900_41434051864_936075,confirm,2017-05-01 20:06:14
11866,9436371,627192988_12210005219_451770,step_2,2017-05-01 20:11:14
13021,6512809,266913039_15505835491_802993,confirm,2017-05-01 20:12:41
62592,2489943,769784380_84771144925_961257,start,2017-05-01 20:17:41
38056,9215294,299568626_94502300969_17702,step_2,2017-05-01 20:18:28
62582,2489943,442329153_35721163188_393210,confirm,2017-05-01 20:27:30
86393,632711,453091480_13919657001_892208,confirm,2017-05-01 20:30:50
61841,2440502,205610860_67764684319_904145,confirm,2017-05-01 20:32:22
29227,6809872,901643568_33534657032_752961,confirm,2017-05-01 20:38:36
93915,2272471,202749946_89052315240_2553,confirm,2017-05-01 21:12:17
110890,6641855,308208071_97862775374_528798,step_2,2017-05-01 21:13:04
86191,6305941,264798595_19978695764_963384,confirm,2017-05-01 21:33:54
20491,3723932,25180381_93132408114_818749,start,2017-05-01 21:34:54
141199,7059880,598875814_43228474553_221207,start,2017-05-01 21:36:12
28695,7524332,946584725_85434463799_91934,start,2017-05-01 21:36:17
133776,7564941,752890373_94044856469_127907,start,2017-05-01 21:57:39
37738,8619261,491672900_58910639544_686440,confirm,2017-05-01 21:59:26
53813,3695333,107923930_51697880023_129433,start,2017-05-01 22:01:14
142068,2969737,692751001_72388421786_179958,step_1,2017-05-01 22:02:45
142548,1210125,659257273_46011239808_505750,confirm,2017-05-01 22:16:15
10187,4036374,568245641_65747663973_258567,step_1,2017-05-01 22:18:15
29235,3113411,146660812_41150680475_616943,confirm,2017-05-01 22:30:33
70352,9489239,570217852_14899059527_590664,start,2017-05-01 22:46:42
101592,7380792,797571216_78631560915_415809,step_1,2017-05-01 22:54:49
10908,2712519,548864121_46760171798_262049,confirm,2017-05-01 22:57:26
111231,8651045,165272686_85689541522_983123,confirm,2017-05-01 23:04:15
133676,6816650,438585298_63740002118_2757,step_3,2017-05-01 23:07:51
68638,4275669,760912525_16369102054_402010,confirm,2017-05-01 23:35:24
29295,1975521,586581385_16127381587_894332,start,2017-05-01 23:39:40
101472,8998082,4089045_64990339289_787489,start,2017-05-01 23:40:19
103013,6329415,147235432_22820162537_506658,step_1,2017-05-01 23:45:12
85614,4048904,548551844_36349592772_865777,confirm,2017-05-01 23:50:00
134392,2996184,227623071_79968570858_896556,start,2017-05-01 23:50:09
37384,1539844,124033831_80499446039_459220,start,2017-05-02 00:05:56
109918,4926147,860934934_51743031886_780892,start,2017-05-02 00:08:40
109916,4926147,472963195_86610391669_20814,start,2017-05-02 00:10:37
76958,2090428,664043559_42792389113_181218,confirm,2017-05-02 00:22:50
127089,4847719,729884443_19071771872_516024,start,2017-05-02 00:30:31
118860,836428,350921594_14915051289_906875,step_1,2017-05-02 00:32:44
85551,927661,812475588_22058317396_864655,confirm,2017-05-02 00:41:53
78651,9165419,785759821_4373872105_298873,start,2017-05-02 00:56:38
12397,8412223,375340862_35258488873_96775,start,2017-05-02 03:57:24
94707,7431159,618354216_30322963713_585123,step_3,2017-05-02 04:23:13
13571,6898877,599769217_91542721879_18566,start,2017-05-02 06:21:19
77834,4300142,81446067_71559072483_172931,start,2017-05-02 06:24:29
85026,9913653,451392391_68236185102_413511,confirm,2017-05-02 06:32:20
29673,4715380,457632374_37622086088_98080,start,2017-05-02 07:10:23
62176,16202,645653515_55313657084_433580,step_1,2017-05-02 07:20:26
28556,9985926,182712524_34689432454_484685,start,2017-05-02 07:28:08
45848,1449950,107847401_7196325027_942569,step_3,2017-05-02 07:43:26
29093,902073,175946151_57598442380_344577,confirm,2017-05-02 08:06:57
10756,3399215,786853679_44494491595_106374,start,2017-05-02 08:21:07
61964,9887604,69489427_96049062137_213132,step_1,2017-05-02 08:21:27
20593,6550009,881174219_9717784729_399793,step_1,2017-05-02 08:44:03
103148,6720861,321347236_70751678304_62702,confirm,2017-05-02 08:45:43
126666,946577,478744010_40099668071_226198,step_1,2017-05-02 08:48:24
10439,7690775,285239628_77112443263_706214,confirm,2017-05-02 08:53:26
134824,4664271,578705102_64487091198_813522,start,2017-05-02 08:56:54
127038,4190442,817876595_57612365992_497847,confirm,2017-05-02 08:58:33
124720,7075904,443802772_70961973250_521486,confirm,2017-05-02 09:04:06
86075,7214869,906227648_91526477034_541491,start,2017-05-02 09:06:07
45195,3301689,656156530_49215507836_687428,confirm,2017-05-02 09:08:03
77081,2144761,254883163_39801215870_446290,start,2017-05-02 09:11:49
36378,6383826,906220911_30084360991_569698,step_1,2017-05-02 09:17:48
61924,1761728,949349489_25759092340_102046,confirm,2017-05-02 09:18:53
101426,8100251,307012018_72837246039_733130,start,2017-05-02 09:20:06
21024,9893613,727181426_42527789543_925912,step_1,2017-05-02 09:26:12
61975,216445,548866500_69418569660_34207,start,2017-05-02 09:39:27
142419,6526012,973412325_39936635102_581075,start,2017-05-02 09:40:09
85916,7203829,201134996_27262732915_99743,confirm,2017-05-02 09:41:58
61463,530396,77400671_33051901397_119720,confirm,2017-05-02 09:53:07
86160,6062754,578277816_55283740016_460317,step_1,2017-05-02 09:57:03
93380,6498491,471990494_95805449462_398575,confirm,2017-05-02 10:01:40
12066,7391082,970134383_27879092129_126793,start,2017-05-02 10:06:38
124982,7011180,750305338_48716927227_197559,start,2017-05-02 10:12:46
54703,6110525,756030933_38926415334_603627,step_1,2017-05-02 10:15:03
94397,6930466,708932206_49435678417_294545,step_1,2017-05-02 10:17:02
12811,4859191,124456641_38829817188_899341,start,2017-05-02 10:22:34
110434,2274658,518285126_8572733997_709761,confirm,2017-05-02 10:27:46
78552,8386668,729999701_30852197494_933568,confirm,2017-05-02 10:37:00
69683,5951379,602953935_48759866176_238903,confirm,2017-05-02 10:37:04
22160,7733877,308874104_3998249411_902973,step_1,2017-05-02 10:41:52
118712,1431526,703128052_42805653146_293124,start,2017-05-02 10:44:22
21175,1338762,331641202_73431018285_289365,step_2,2017-05-02 10:51:22
118263,1939574,351813760_31058610190_666526,confirm,2017-05-02 10:53:48
61692,1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15
135535,4849181,760343476_16773496229_604265,start,2017-05-02 11:00:05
126905,6694931,465085750_45266584944_493886,confirm,2017-05-02 11:01:45
61391,9230154,905299842_28506773128_906016,start,2017-05-02 11:03:13
141253,7649914,714414262_94029836093_261030,start,2017-05-02 11:06:45
44777,7496027,641112944_55581393138_947594,step_3,2017-05-02 11:20:39
103176,6467227,512628005_72266553626_500829,confirm,2017-05-02 11:22:09
110382,2125062,314318653_42611734380_528130,confirm,2017-05-02 11:24:12
142433,4474393,634204943_35474031633_987786,start,2017-05-02 11:24:43
70165,7239987,16516303_76445495014_259940,step_3,2017-05-02 11:29:41
94396,6930466,972276053_50188069334_459659,start,2017-05-02 11:31:12
126651,946577,425680216_33164505925_826063,step_1,2017-05-02 11:41:36
20308,6525738,400245735_77049563485_463994,step_3,2017-05-02 11:41:47
68968,8883914,487590427_6767584001_703067,step_2,2017-05-02 11:59:53
68966,8883914,203903075_2508198861_612644,confirm,2017-05-02 12:01:07
37105,6487222,533647590_58317753459_340325,start,2017-05-02 12:21:10
20620,4472004,206227272_22989778484_13041,confirm,2017-05-02 12:36:34
12756,1335100,132345884_86772668980_154072,confirm,2017-05-02 12:39:59
134338,2381834,445227188_55620087125_752027,step_3,2017-05-02 12:46:27
13541,8893867,249287029_21044966157_156536,step_1,2017-05-02 12:53:23
29311,3277291,696967461_53831838606_987985,start,2017-05-02 12:57:40
93944,8790955,614591416_18519751849_310312,confirm,2017-05-02 12:59:17
85088,5410180,196071997_56970935169_116981,start,2017-05-02 13:09:26
87201,7241463,333566205_43182139389_550962,start,2017-05-02 13:17:23
86698,4704529,171097842_57896729769_134898,confirm,2017-05-02 13:18:06
69509,390870,573765092_60696435409_267079,start,2017-05-02 13:19:55
21476,4074198,387447144_36434414298_169212,confirm,2017-05-02 13:19:58
125718,1718658,789465455_59721093765_279205,start,2017-05-02 13:23:49
20566,1897278,952913714_74497240841_854479,step_1,2017-05-02 13:28:12
44863,2205199,942954696_23053641218_773403,confirm,2017-05-02 13:35:06
9921,2015197,663143544_14396215726_125063,step_1,2017-05-02 13:37:42
101828,6767276,891913827_8959711672_309421,step_1,2017-05-02 13:49:24
86793,3442575,535893151_23693559175_58100,start,2017-05-02 13:50:25
111272,483080,628389824_85184557018_994649,confirm,2017-05-02 13:52:23
77891,6760620,641519538_70578341717_212914,step_3,2017-05-02 13:54:08
29864,105357,939866167_18710127879_515318,confirm,2017-05-02 13:58:53
12157,1139805,952887259_1448349146_8267,start,2017-05-02 14:15:25
53810,3695333,676727678_28741008219_224400,confirm,2017-05-02 14:16:49
53372,5146873,281012822_43360207089_226794,start,2017-05-02 14:21:20
126124,7249429,938024346_5788374143_62372,step_3,2017-05-02 14:22:11
101092,6264464,718343166_8980303476_685313,start,2017-05-02 14:31:57
93615,697065,67854784_54662048817_746870,step_1,2017-05-02 14:33:28
125422,130031,17411343_50830772119_450171,start,2017-05-02 14:36:36
29537,5481185,343296231_69123982138_118598,confirm,2017-05-02 14:39:02
36702,9677689,928733886_81305827997_947553,confirm,2017-05-02 14:43:09
29854,7343694,802281374_34623703186_910154,step_3,2017-05-02 14:43:31
36806,2047876,209347736_75236658334_122730,confirm,2017-05-02 14:43:46
93059,9710697,54445630_72327968227_454622,confirm,2017-05-02 14:45:33
141460,6207023,480192630_43480200888_868572,step_1,2017-05-02 14:46:09
10333,3982600,880847586_48898611560_894207,step_1,2017-05-02 14:54:43
142203,1936232,156117151_844766758_449131,confirm,2017-05-02 15:10:43
141449,4082920,170783027_66597810676_71021,confirm,2017-05-02 15:14:04
101160,5587603,651545860_80553880058_560875,confirm,2017-05-02 15:18:01
118116,2774365,821534003_35947272932_797157,start,2017-05-02 15:20:14
86163,8810430,413091484_12965042600_25445,start,2017-05-02 15:32:03
135013,2186741,986194540_66481885466_887926,start,2017-05-02 15:39:55
13753,9747569,412768940_19442273628_664129,start,2017-05-02 15:42:06
10521,7512282,963299628_35465678022_25228,confirm,2017-05-02 15:43:52
